id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
26429480,Vancouver West Side Garden House,128143323,Andie,,Dunbar Southlands,49.24730755124631,-123.19001974974701,Entire home/apt,260,3,4,2018-08-10,2.61,1,161
26430235,Entire House For Rent,74766617,Nguyen,,South Cambie,49.25149547757739,-123.12546876640282,Entire home/apt,398,3,8,2018-08-29,4.00,1,125
26448132,"Brand New Condo - EXECUTIVE 1BR + Den, Top Floor",28469375,Geraldine,,Killarney,49.20612517503748,-123.03030251677414,Entire home/apt,150,31,1,2018-09-01,1,3,341
26453985,Bright Cozy Room in the Heart of Kerrisdale,11851365,Andrew,,Arbutus Ridge,49.23824524563782,-123.15889811091895,Private room,70,2,3,2018-09-01,1.43,4,0
26454490,Amazing West End Studio at Robson Street Downtown,5896385,Wendy,,West End,49.28977607703887,-123.13301338518646,Entire home/apt,100,30,0,,,16,219
26454652,Commercial Drive Studio,1593105,Michelle,,Grandview-Woodland,49.27571896780668,-123.06347377052468,Entire home/apt,84,3,6,2018-08-24,3.16,1,11
26455795,Pinnacle PENTHOUSE with Unbeatable Views!,198943375,Sunny,,Downtown,49.2789412743894,-123.12610810963876,Entire home/apt,429,2,11,2018-08-23,5.24,1,134
26456719,Stunning 1 bedroom - Views!!,24882797,Jeremy,,Downtown Eastside,49.283941896389344,-123.10740619399841,Entire home/apt,175,30,0,,,1,165
26457107,LF INN,174963899,Junfeng,,Dunbar Southlands,49.24848085351917,-123.1778784916328,Private room,227,1,2,2018-08-23,2,1,361
26459699,Good Location house,98032994,Daisy,,Riley Park,49.23642387359213,-123.11411355939481,Private room,108,1,7,2018-08-25,3.75,1,260
26468934,Good price small cozy room.,126626714,Tysha,,Renfrew-Collingwood,49.23734514286707,-123.05745087917703,Private room,36,1,5,2018-08-29,3.41,2,2
26471674,Haidy's House- Basement room 2(ensuite bathroom),188209109,Haidy,,Oakridge,49.22735103128294,-123.11371901779967,Private room,388,1,5,2018-08-26,4.29,3,281
26472355,"Modern, bright studio w/ balcony & secure parking",61178004,Chris,,Downtown Eastside,49.27894698174196,-123.10039370654587,Entire home/apt,139,1,7,2018-08-18,3.39,1,62
26474262,"MODERN APARTMENT room 
Historic Chinatown/Gastown",152594916,Jordyn,,Grandview-Woodland,49.27972669048822,-123.06288820853923,Private room,150,2,0,,,2,157
26493551,Robson Street Studio with King Bed Downtown,5896385,Wendy,,West End,49.29131479598438,-123.13331728642403,Entire home/apt,110,30,1,2018-08-03,0.81,16,227
26495317,Beautiful kingsize room in the heart of East Van!,112954673,Anna & Sam!,,Kensington-Cedar Cottage,49.24714367474911,-123.06467656072778,Private room,130,2,6,2018-08-19,3.21,2,77
26496921,Beautiful 2 bed kingsize garden suite in East Van!,112954673,Anna & Sam!,,Kensington-Cedar Cottage,49.24740179727594,-123.06516600680038,Entire home/apt,250,3,4,2018-08-25,2.31,2,78
26497482,Private entrance 2br suite in Joyce-Collingwood,199275310,Mila,,Renfrew-Collingwood,49.240878064343164,-123.02903019287366,Entire home/apt,150,1,7,2018-08-31,7,1,241
26499122,One Bedroom downtown off Robson Street West End,5896385,Wendy,,West End,49.289978168828775,-123.13333542608719,Entire home/apt,135,30,1,2018-08-08,0.94,16,262
26500166,** Downtown. free parking .location CityView YVR,168648735,Linda,,Downtown,49.281617105727975,-123.11687123792929,Entire home/apt,299,7,6,2018-08-26,2.86,4,9
26501281,"Amazing Central Location- 2 bedroom, AC, GYM",199097669,Dane And Melanie,,Downtown,49.28176691054938,-123.12495343586174,Entire home/apt,145,2,8,2018-09-04,4.14,1,71
26503859,Funky family nest in the heart of East Van,2707781,Erin,,Grandview-Woodland,49.27299450362798,-123.06289838409879,Entire home/apt,220,4,3,2018-09-01,2.43,1,83
26505344,"Modern condo in core downtown, prime spot, fits 4",119972656,Tee,,Downtown,49.27808295445951,-123.12827608402581,Entire home/apt,348,1,12,2018-09-04,5.63,2,7
26505492,Haidy's House- Basement room 1(ensuite bathroom),188209109,Haidy,,Oakridge,49.22555965390078,-123.11417697503738,Private room,74,1,5,2018-09-02,2.63,3,38
26516680,The Sunflower House-10 mins from downtown,48214909,Chris,,Kerrisdale,49.22655050301845,-123.1556176391387,Entire home/apt,398,4,7,2018-09-04,4.29,1,114
26518171,Lovely one bedroom w/Air conditioning downtown,5896385,Wendy,,West End,49.291584808527574,-123.1343379970883,Entire home/apt,135,30,0,,,16,358
26521642,Beautiful Vancouver townhome,4099213,Emily,,Kensington-Cedar Cottage,49.25294495732678,-123.06793808522015,Entire home/apt,130,75,0,,,1,92
26525048,"New listing, cozy and clean 2 bd basement suite",54116266,May  晓明,,Shaughnessy,49.247203063367884,-123.13566046543123,Private room,150,2,5,2018-08-29,3.06,1,62
26526932,~Get 20%OFF for all October booking~Limited time!,165011330,Flossie,,Kensington-Cedar Cottage,49.23438768415041,-123.06633621149045,Private room,120,1,17,2018-09-06,10.85,1,88
26529095,NEW LISTING! Beautiful 3BR House Close to UBC!,110015487,Fred,,Kitsilano,49.262973441568434,-123.17907401737773,Entire home/apt,159,1,1,2018-08-19,1,1,41
26530983,杏仁,179895629,Kara,,Shaughnessy,49.2362139337761,-123.1302951300794,Private room,55,1,10,2018-08-26,4.76,2,10
26532098,"3 BD Close to Skytrain, Shopping in Vancouver",58189935,Marina,,Killarney,49.2296256228272,-123.03508592427575,Entire home/apt,200,1,0,,,4,329
26534047,Casa Gladstone,32304839,Daniel,,Downtown,49.283033190117564,-123.11984404946676,Private room,50,30,0,,,1,353
26536420,Tiny room,186491260,Sinaí,,Downtown,49.278826158620625,-123.12763301691248,Private room,39,30,0,,,2,35
26540534,Pam's Place,145271794,Pamela,,Dunbar Southlands,49.25781629759753,-123.18568673195577,Entire home/apt,100,3,2,2018-09-01,2,1,330
26542647,New and Spacious Private Guest Suite,199608946,Wendy,,Killarney,49.22614759771554,-123.03502198860559,Entire home/apt,85,1,5,2018-09-03,3.57,2,78
26543242,Beautiful New Private Guest Suite!,199608946,Wendy,,Killarney,49.226940511852455,-123.03518897968031,Entire home/apt,139,1,10,2018-08-27,7.14,2,86
26553745,A sun room,189064428,Michelle,,Hastings-Sunrise,49.27846367057417,-123.03327372418451,Private room,45,1,24,2018-09-04,11.61,8,83
26553840,moon room,189064428,Michelle,,Hastings-Sunrise,49.27737498533549,-123.03470182003805,Private room,50,1,18,2018-09-04,8.71,8,72
26556449,loving family looking for guest,35572760,Jenny,,Killarney,49.2211794806139,-123.03807717187367,Private room,59,5,1,2018-08-01,0.77,4,89
26557273,loving family looking for guest,35572760,Jenny,,Killarney,49.221178936580884,-123.03907224470171,Private room,49,5,4,2018-08-11,2.18,4,71
26557693,star room,189064428,Michelle,,Hastings-Sunrise,49.27921163859071,-123.03321295239043,Private room,55,1,13,2018-09-05,6.09,8,141
26568886,D18 - Gorgeous 2 bedroom downtown Vancouver,30899,Rami,,Downtown Eastside,49.28302859927713,-123.11283345482993,Entire home/apt,160,30,0,,,28,185
26569388,Family friendly brand new 2 bedroom suite,128600667,Aurora,,Grandview-Woodland,49.271582733456135,-123.0603014094121,Entire home/apt,129,1,19,2018-09-05,8.51,1,170
26571104,Vancouver townhouse with amazing private patio,46640119,Cecilia,,Downtown,49.27912405612112,-123.10960726041448,Entire home/apt,400,2,2,2018-09-02,2,2,50
26572672,Modern 3BR Sub PH ft. Water Views on the Seawall!,74806205,Terry,,Downtown,49.275167252616505,-123.11172502046514,Entire home/apt,855,4,5,2018-08-26,2.78,4,82
26574481,Vancouver 1 Bedroom + Private Living Room,127627207,Brian,,Hastings-Sunrise,49.28002094856567,-123.05212005852434,Private room,84,3,5,2018-08-14,2.24,2,363
26574526,Best Location in Downtown Vancouver!!,196614098,C,,Downtown,49.280603044493645,-123.11942793646118,Entire home/apt,199,2,0,,,6,159
26574530,Funky Modern Space in Strathcona,446480,Matthew,,Downtown Eastside,49.277238780798804,-123.09044085755102,Entire home/apt,199,3,1,2018-09-04,1,1,166
26574826,2BR Amazing Yaletown Condo with View of City/Park,196614098,C,,Downtown,49.277407721365215,-123.1214020831302,Entire home/apt,299,2,1,2018-09-07,1,6,145
26574835,Central Downtown Location with Amazing Park View,196614098,C,,Downtown,49.27708911614286,-123.12320942901944,Entire home/apt,200,2,12,2018-08-24,5.71,6,159
26575101,New 2 BDRM + 2 BTHRM + BALCONY APT in Vancouver,199835291,Ming,,Renfrew-Collingwood,49.24986386286548,-123.03349870855452,Entire home/apt,199,3,4,2018-08-24,1.90,1,77
26576617,Fresh Top Floor 2 Blks Skytrain Private Room,25918753,Colin,,Hastings-Sunrise,49.26229762092987,-123.03429497710489,Shared room,45,1,12,2018-09-05,5.45,20,351
26594689,New Studio w/office Downtown off Robson Street,5896385,Wendy,,West End,49.290540026527516,-123.13316336557277,Entire home/apt,114,30,0,,,16,151
26595743,Top floor sanctuary,6704657,Nico,,Mount Pleasant,49.25911589660348,-123.09676629631106,Entire home/apt,150,6,1,2018-07-15,0.54,1,24
26596904,Cozy room w/own washroom in Vancouver downtown,148424292,Lorraine,,Downtown,49.2816563892486,-123.11496154339565,Private room,259,2,2,2018-08-25,1.43,8,77
26602620,Perfect for large group! Beautiful house on sale,200006614,Kevin,,Dunbar Southlands,49.23849446803123,-123.17386415520423,Entire home/apt,650,1,2,2018-08-26,1.50,1,67
26603876,Private room in quiet East Vancouver neighborhood,1886797,Carrol,,Kensington-Cedar Cottage,49.23864464553568,-123.0837522997644,Private room,36,30,0,,,3,71
26605128,Best Vancouver Location,81543148,Cecilia,,Mount Pleasant,49.26128644872946,-123.11147306470056,Entire home/apt,150,2,17,2018-09-04,9.27,2,164
26605657,Executive East Village Estate,30939113,Vanessa,,Hastings-Sunrise,49.2846886574716,-123.04493980395358,Entire home/apt,150,30,0,,,1,329
26608304,Amazing 2 Bedroom Apartment in Downtown,188595348,Jonas,,Downtown,49.27726927568116,-123.12606813968117,Entire home/apt,400,1,12,2018-09-03,5.63,2,343
26608408,"**Clean, centrally located Downtown  View**YVR",168648735,Linda,,Downtown,49.28025348946581,-123.1171030128011,Entire home/apt,1399,4,6,2018-08-11,3.46,4,73
26608426,"SPACIOUS, NEWLY RENOVATED 3 BEDROOM TOWNHOUSE",94062287,Robin,,Killarney,49.21237822309606,-123.02897289784465,Entire home/apt,110,7,0,,,1,25
26608660,Large Central DOWNTOWN Condo @ prestigeL’Hermitage,45929065,Ada,,Downtown,49.28013179770983,-123.11627716202759,Entire home/apt,488,30,0,,,2,43
26609111,Brand New Upscale Modern Home in Vancouver,200057789,Tanvir,,Killarney,49.23128428925287,-123.03345484382147,Entire home/apt,400,2,7,2018-08-30,4.57,3,118
26628882,IN HEART OF DOWNTOWN. Free parking + wifi,200173826,Kim,,Downtown,49.278556728639664,-123.11695238169911,Entire home/apt,245,2,7,2018-08-24,6.00,2,353
26630014,Charming Studio,141256837,Maria,,Kitsilano,49.258704529763165,-123.15448964381862,Entire home/apt,108,5,5,2018-08-25,2.88,1,0
26633266,Vogue Condo at the Heart of Vancouver Retail Spots,200167539,Douglas,,West End,49.285294573074175,-123.12391312679196,Entire home/apt,97,1,10,2018-09-05,5.36,1,152
26636978,181  Open concept loft/ warehouse conversion,600607,Bruce,,Downtown Eastside,49.28160193457099,-123.10839072808865,Entire home/apt,84,32,0,,,41,80
26641669,2 Bedroom Executive Suite,8165147,Jag,,Downtown,49.28740006142727,-123.12562069913596,Entire home/apt,600,3,4,2018-08-22,2.45,2,70
26642445,Entire Lge Lux 2Br Elite Area Nr DT温西香纳斯豪区空调奢华花园公寓,135411996,Gary,,Shaughnessy,49.247219021439236,-123.1363447523495,Entire home/apt,227,1,0,,,3,146
26646025,Brand New Modern Suite in Vancouver Sleeps6,200057789,Tanvir,,Killarney,49.230805695413316,-123.03529905376848,Entire home/apt,160,2,5,2018-08-25,2.68,3,120
26657426,Luxury Downtown Vancouver apartment with views,200386297,Holly,,Downtown,49.27527148771219,-123.12467723411567,Entire home/apt,375,2,3,2018-08-26,3,1,69
26663428,2 Private Bedrooms and Den across from Elm Park,62715816,Di,,Kerrisdale,49.23467421935232,-123.16262019573263,Private room,89,2,9,2018-09-02,4.29,3,47
26665191,1 Bedroom + Den Apartment w/ rooftop & parking,8919363,Maxwell,,West End,49.28095251118003,-123.1263546799108,Private room,250,1,13,2018-08-20,6.61,1,0
26671279,"Bright, open-concept 3bd family home & huge yard",69132264,Mark,,Riley Park,49.25000492226276,-123.104086276949,Entire home/apt,594,3,5,2018-09-02,2.73,1,86
26674666,Beautiful apartment in the hear of downtown!,76372152,Mariana,,West End,49.28085717453319,-123.13088367588526,Private room,64,2,8,2018-08-29,4.62,1,15
26676387,Vancouver west private Queen bedroom 103(OakPark),40772079,Jennifer,,Marpole,49.21468306899647,-123.13010010160603,Private room,88,2,1,2018-07-10,0.49,9,191
26685597,Small room with view over Downtowns roof tops-#18d,196421701,Jonas,,Downtown Eastside,49.2837011637623,-123.11218223508361,Private room,60,1,6,2018-08-28,3.16,5,62
26686661,Heart of Downtown -Oceanview APT 1min to Skytrain,200633918,Kim,,Downtown,49.281066631182966,-123.11030697054763,Entire home/apt,199,2,9,2018-08-24,5.09,1,81
26690428,Botanical Scandinavian Suite-Gastown,187547012,Leica,,Downtown Eastside,49.28204240262313,-123.10507657562253,Entire home/apt,329,1,6,2018-08-11,2.95,5,251
26690637,Brand New Modern Guest House in Vancouver Sleeps4,200057789,Tanvir,,Killarney,49.230960856577624,-123.03509900155454,Entire home/apt,175,2,9,2018-08-29,5.87,3,106
26691175,Tom Dixon Luxury Loft- Charming Gastown,187547012,Leica,,Downtown Eastside,49.28283283264218,-123.10368689731044,Entire home/apt,329,1,6,2018-08-10,2.95,5,151
26691448,Florist Boutique Mini Penthouse-Gastown,187547012,Leica,,Downtown Eastside,49.28227396466678,-123.10393869982765,Entire home/apt,263,1,2,2018-07-27,1.36,5,159
26691656,Charming Micro Suite on Commercial Drive,33006954,Robin,,Grandview-Woodland,49.26933353628218,-123.06588560934765,Entire home/apt,99,1,10,2018-08-19,5.00,2,0
26693716,"Cozy room, easy to Downtown and YVR, free parking",146948242,Wendy,,Marpole,49.2171098193789,-123.14272953551773,Private room,68,1,14,2018-08-28,7.50,5,37
26695151,Brand new Two bedroom in centre vancouver location,200684993,Jason,,Marpole,49.21092655204131,-123.1188723792287,Entire home/apt,299,1,14,2018-08-26,7.78,1,31
26709733,One Bedroom Garden Apartment (Self Contained),200156970,Dean And Peter,,Hastings-Sunrise,49.26392966911993,-123.05427358765317,Entire home/apt,103,3,1,2018-09-04,1,1,114
26710061,Luxury 1 Bedroom condo at Shangri-La,200833885,Jenna,,West End,49.28446687287674,-123.12402678896264,Entire home/apt,299,2,6,2018-08-17,3.60,1,71
26715944,In the heart of downtown! 600 sf private patio!!,200173826,Kim,,Downtown,49.27809195236443,-123.1263050749389,Entire home/apt,268,2,0,,,2,358
26717650,Modern Condo with A/C  in the Heart of Yaletown!,74806205,Terry,,Downtown,49.27600727206058,-123.12580342386605,Entire home/apt,395,60,1,2018-07-29,0.71,4,363
26720582,Brand new one bedroom in centre vancouver,196292535,Aaron,,Marpole,49.21005576913313,-123.11851368055584,Entire home/apt,199,1,17,2018-09-04,8.50,1,28
26722641,Quaint 2 bdrm + 1 bath Private Basement Suite,94392634,Anita,,Grandview-Woodland,49.28233892885863,-123.0618259245436,Entire home/apt,125,1,9,2018-08-26,6.43,1,3
26738764,Lovely & Cozy Studio at the ღ of Downtown!,38459934,Alejandro,,Downtown,49.28296971275004,-123.1173287077856,Entire home/apt,110,31,0,,,23,179
26743505,Two bedrooms/duplex - separate unit(upstair),187350566,Xuehua,,Grandview-Woodland,49.2636482523445,-123.07605436984859,Entire home/apt,120,1,8,2018-09-06,7.06,6,68
26746436,One bedroom condo in the heart of Downtown,201113560,Alex,,Downtown,49.2809908894682,-123.12323070284096,Entire home/apt,107,2,10,2018-09-01,5.56,1,16
26749394,Fully Renovated Heritage House near Gastown,25739861,Cameron,,Downtown Eastside,49.27880814877985,-123.08718390580604,Entire home/apt,325,2,0,,,1,96
26754804,Modern Family-Friendly Laneway House in Riley Park,72181,Lisa,,Riley Park,49.23742355681852,-123.09939941055292,Entire home/apt,105,5,3,2018-08-27,1.88,1,21
26755517,Vancouver Apartment in the Heart of Downtown,20124583,Mj,,Downtown,49.27781606485916,-123.1299745164355,Entire home/apt,175,7,7,2018-09-04,5.12,1,328
26755609,Modern condo: location and comfort/ parking,201185565,Joey,,Downtown,49.27769057953725,-123.1069466723969,Entire home/apt,150,3,5,2018-09-02,4.41,1,50
26760633,Ocean front 2 bedroom + 1 bath,46732474,Queen,,Downtown,49.27312657458012,-123.11507991926747,Entire home/apt,350,2,7,2018-08-26,4.29,2,46
26769099,Bright Central DT Core Sleeps Five w/Parking!,198931115,Esteban-Rodolfo,,Downtown,49.27993090899686,-123.12339287951997,Entire home/apt,300,1,0,,,1,68
26772026,Cool Main Street Condo,9041076,Lynn,,Riley Park,49.24232796600934,-123.10193941841776,Entire home/apt,150,30,0,,,2,363
26776097,Cozy New Studio in Commerical Drive / East Village,149899069,Amanda,,Grandview-Woodland,49.27412490874138,-123.0635562986846,Entire home/apt,95,2,6,2018-09-05,6,1,10
26779568,Twelve Oaks Comfy & Clean 1 Bedroom In Vancouver,139891966,Ishtar,,Fairview,49.260131952665816,-123.12760919038784,Entire home/apt,100,30,1,2018-08-29,1,25,126
26783807,Luxury 2BR/2BA Apartment in central Vancouver,183621560,Alex,,Marpole,49.21009938525711,-123.11803889957093,Entire home/apt,288,1,9,2018-09-06,7.71,3,0
26785989,2 Private Rooms in Renovated home in Kerrisdale,62715816,Di,,Arbutus Ridge,49.23547798540484,-123.1629710822337,Private room,170,2,8,2018-08-20,4.29,3,41
26786562,Bright Beautiful Room,34945483,Marissa,,Dunbar Southlands,49.23420157734041,-123.1860363773446,Private room,85,1,1,2018-08-05,0.86,6,102
26787454,"Elegant Bedroom Private Bathroom, near Skytrain",200064485,Lan,,Renfrew-Collingwood,49.250531359370754,-123.05499539299755,Private room,85,1,11,2018-09-04,5.89,1,36
26790723,"Vancouver House MCM Furnished, Pop Art Curated",201457584,Hyung Kyu,,Hastings-Sunrise,49.264528113761614,-123.04384540573027,Entire home/apt,300,1,11,2018-09-05,5.89,1,354
26801360,Beautiful brand new Bedroom with ensuite washroom1,19658238,Brian,,Hastings-Sunrise,49.26473985924143,-123.03933039119671,Private room,80,2,7,2018-08-23,4.12,3,76
26810854,Lavender garden-view bedroom in Kitsilano,83856484,Ha,,Kitsilano,49.26111473300248,-123.16850776681662,Private room,145,1,15,2018-09-05,9.00,1,148
26812655,Vancouver-Downtown Apartment-1 month stay,201623648,Rick,,West End,49.28321253256016,-123.1232027953811,Entire home/apt,67,30,0,,,1,113
26813309,$15M House for 8-10 guests / LUXURY 4BR with VIEW,137848499,Ryan And Marie,,West Point Grey,49.269307076484694,-123.21061007341018,Entire home/apt,354,2,7,2018-08-24,3.82,1,135
26816482,Home in the Heart of Chinatown + Rooftop patio,63955059,Angela,,Downtown Eastside,49.27983479708528,-123.10431216487957,Entire home/apt,295,1,2,2018-08-19,2,1,11
26820246,Vancouver Sub Penthouse Steps to Joyce skytrain,201703944,Majer,,Renfrew-Collingwood,49.238626401277656,-123.03292433831308,Private room,89,1,17,2018-09-04,9.11,1,163
